original_path,new_windows_safe_path
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/scripts/source_run_rung0n_k_null_calibration_repair_v0_1.py","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/scripts/source_run_rung0n_k_null_calibration_repair_v0_1.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_model_losses.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_model_losses.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_win_summary.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_win_summary.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_winners_long.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_cv_winners_long.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_generator_summary.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_generator_summary.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_lock_decision_table.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_lock_decision_table.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_locked_k_null_thresholds_from_rung0n.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_locked_k_null_thresholds_from_rung0n.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_pass_summary.json","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_pass_summary.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_trial_results.csv","PRAYCG_OPS_v1_3/06_OptoPING_Rung0_Reproducibility/Rung0O_LockedNullAwareReproduction/tables/rung0o_trial_results.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/PRAYCG_Open_Science_Hub_OSF_Upload_Pack_v1_0.zip","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/PRAYCG_Open_Science_Hub_OSF_Upload_Pack_v1_0.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/.gitignore","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/.gitignore"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CHANGELOG.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CHANGELOG.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CHECKSUMS_SHA256.txt","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CHECKSUMS_SHA256.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CITATION.cff","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CITATION.cff"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CODE_OF_CONDUCT.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CODE_OF_CONDUCT.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CONTRIBUTING.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/CONTRIBUTING.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/DISCLAIMER.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/DISCLAIMER.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/LICENSE","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/LICENSE"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/QUICK_START_PUBLIC_RELEASE.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/QUICK_START_PUBLIC_RELEASE.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/REPOSITORY_TREE.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/REPOSITORY_TREE.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/analysis_module_guide.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/analysis_module_guide.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/license_policy.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/license_policy.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/licensing_policy.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/licensing_policy.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/osf_upload_map.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/osf_upload_map.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/protocol_overview.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/protocol_overview.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/safety_ethics_privacy.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/safety_ethics_privacy.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/what_this_is_and_is_not.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/what_this_is_and_is_not.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/quick_boundary_sheet.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/docs/tsc_handouts/quick_boundary_sheet.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/no_copyright_media_demo/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/no_copyright_media_demo/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/no_copyright_media_demo/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/no_copyright_media_demo/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/demo_events.csv","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/demo_events.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/demo_feature_frame.csv","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/examples/synthetic_demo/demo_feature_frame.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/bill_of_materials.csv","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/bill_of_materials.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/build_steps.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/build_steps.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/grounding_and_electrical_safety.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/grounding_and_electrical_safety.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/testing_protocol.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/testing_protocol.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/photos_public_safe/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/hardware/the_box/photos_public_safe/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/acquisition_brainflow_als/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/acquisition_brainflow_als/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/acquisition_brainflow_als/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/acquisition_brainflow_als/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_comprehensive_suite/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_comprehensive_suite/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_comprehensive_suite/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_comprehensive_suite/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_sync_visualizer/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_sync_visualizer/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_sync_visualizer/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/master_sync_visualizer/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/mediaprep/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/mediaprep/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/mediaprep/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/mediaprep/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/optoping_rung0/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/optoping_rung0/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/optoping_rung0/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/optoping_rung0/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/protocol_runner/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/protocol_runner/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/protocol_runner/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/software/protocol_runner/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/anchor_template.csv","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/anchor_template.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/cue_schedule_template.json","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/cue_schedule_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/acquisition_preflight_checklist.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/acquisition_preflight_checklist.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/als_pt19_qc_checklist.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/als_pt19_qc_checklist.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/als_pt19_timing_qc.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/als_pt19_timing_qc.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/control_audio_qc.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/control_audio_qc.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/control_audio_qc_checklist.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/control_audio_qc_checklist.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/run_release_audit.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/run_release_audit.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/stream_preflight_qc.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/stream_preflight_qc.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/visual_source_stamp_qc.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/visual_source_stamp_qc.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/visual_source_stamp_qc_checklist.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/qc_checklists/visual_source_stamp_qc_checklist.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/.gitkeep","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/.gitkeep"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/README.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/branch_report_template.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/branch_report_template.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/final_master_report_template.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/final_master_report_template.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/final_reflection_notes.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/final_reflection_notes.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/standard_branch_ratings.md","PRAYCG_OPS_v1_3/07_Public_GitHub_OSF_Scaffold/praycg-open_public_repo_docs/templates/self_report_forms/standard_branch_ratings.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/08_Anchor_Templates/Arrival_scene_media_structural_anchors_v1_8B_future_freeze.json","PRAYCG_OPS_v1_3/08_Anchor_Templates/Arrival_scene_media_structural_anchors_v1_8B_future_freeze.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/08_Anchor_Templates/Contact_beach_scene_media_structural_anchors_v1_8B_TEMPLATE.json","PRAYCG_OPS_v1_3/08_Anchor_Templates/Contact_beach_scene_media_structural_anchors_v1_8B_TEMPLATE.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/08_Anchor_Templates/EternalSunshine_Montauk_media_structural_anchors_v1_8B_TEMPLATE.json","PRAYCG_OPS_v1_3/08_Anchor_Templates/EternalSunshine_Montauk_media_structural_a__86c3a6cf.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/08_Anchor_Templates/predeclared_anchor_template_v1_8B.csv","PRAYCG_OPS_v1_3/08_Anchor_Templates/predeclared_anchor_template_v1_8B.csv"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/09_QC_Checklists/ALS_FULLSCREEN_START_PULSE_QC_CHECKLIST_v1_6S.md","PRAYCG_OPS_v1_3/09_QC_Checklists/ALS_FULLSCREEN_START_PULSE_QC_CHECKLIST_v1_6S.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/09_QC_Checklists/CONTROL_AUDIO_QC_CHECKLIST_v1_6Q.md","PRAYCG_OPS_v1_3/09_QC_Checklists/CONTROL_AUDIO_QC_CHECKLIST_v1_6Q.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/09_QC_Checklists/CONTROL_AUDIO_QC_CHECKLIST_v1_6R.md","PRAYCG_OPS_v1_3/09_QC_Checklists/CONTROL_AUDIO_QC_CHECKLIST_v1_6R.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/09_QC_Checklists/VISUAL_SOURCE_STAMP_QC_CHECKLIST_v1_6Q.md","PRAYCG_OPS_v1_3/09_QC_Checklists/VISUAL_SOURCE_STAMP_QC_CHECKLIST_v1_6Q.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/09_QC_Checklists/VISUAL_SOURCE_STAMP_QC_CHECKLIST_v1_6R.md","PRAYCG_OPS_v1_3/09_QC_Checklists/VISUAL_SOURCE_STAMP_QC_CHECKLIST_v1_6R.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/01_StimulusPrep_MediaPrep_v1_6S.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/01_StimulusPrep_MediaPrep_v1_6S.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/02_ProtocolRunner_PRAYCG1_8B.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/02_ProtocolRunner_PRAYCG1_8B.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/03_Acquisition.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/03_Acquisition.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/04_StimulusFingerprint_QC_v1_5.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/04_StimFP_QC_v1_5.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/05_MasterComprehensiveSuite_Visualizer_v1_4_3_MRED.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/05_MasterCompSuite_Visualizer_v1_4_3_MRED.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/06_OptoPING_Rung0_Reproducibility.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/06_OptoPING_Rung0_Reproducibility.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/10_SANITIZED_COMPONENT_ZIPS/07_Public_GitHub_OSF_Scaffold.zip","PRAYCG_OPS_v1_3/10_SANITIZED_COMPONENT_ZIPS/07_Public_GitHub_OSF_Scaffold.zip"
