trial_id,fold,generator,generator_type,winning_model,penalized_loss
69,2,standard_ping_null,null,generic_hidden_oscillator,0.9800587361304124
69,3,standard_ping_null,null,zeta_only,1.010751317981862
69,4,standard_ping_null,null,colored_noise_alt,1.060317018618883
69,5,standard_ping_null,null,zeta_only,0.8967660499218952
70,0,standard_ping_null,null,generic_hidden_oscillator,0.9522338591961006
70,1,standard_ping_null,null,sensory_drive_only,1.1137131848600763
70,2,standard_ping_null,null,colored_noise_alt,0.8699361897044235
70,3,standard_ping_null,null,zeta_only,0.9615582319669871
70,4,standard_ping_null,null,eta_only,0.9849766552843224
70,5,standard_ping_null,null,zeta_only,0.9438652168274784
71,0,standard_ping_null,null,sensory_drive_only,0.776641285313421
71,1,standard_ping_null,null,sensory_drive_only,1.0312309232796248
71,2,standard_ping_null,null,full_reciprocal,0.9775003609326023
71,3,standard_ping_null,null,sensory_drive_only,0.9262878599915981
71,4,standard_ping_null,null,eta_only,0.8992899275480686
71,5,standard_ping_null,null,sensory_drive_only,0.9766277710389479
72,0,standard_ping_null,null,eta_only,0.9330163184033952
72,1,standard_ping_null,null,standard_ping,1.0584841432745784
72,2,standard_ping_null,null,sensory_drive_only,0.8375694972603025
72,3,standard_ping_null,null,generic_hidden_oscillator,0.9499066284046012
72,4,standard_ping_null,null,colored_noise_alt,0.9730492727724025
72,5,standard_ping_null,null,colored_noise_alt,0.8690009338458945
73,0,standard_ping_null,null,zeta_only,0.9300936504595717
73,1,standard_ping_null,null,colored_noise_alt,0.8370192162245355
73,2,standard_ping_null,null,eta_only,1.0293777027595936
73,3,standard_ping_null,null,standard_ping,0.9865445320316755
73,4,standard_ping_null,null,replay_only_basis,1.0914927632922073
73,5,standard_ping_null,null,null_no_coupling,1.1356854360649489
74,0,standard_ping_null,null,sensory_drive_only,1.0388596703279065
74,1,standard_ping_null,null,zeta_only,0.982197715081142
74,2,standard_ping_null,null,standard_ping,1.0112882632896565
74,3,standard_ping_null,null,full_reciprocal,0.944939223315136
74,4,standard_ping_null,null,eta_only,0.8655195076883373
74,5,standard_ping_null,null,sensory_drive_only,1.0122024665517777
75,0,standard_ping_null,null,generic_hidden_oscillator,1.064497666998204
75,1,standard_ping_null,null,zeta_only,0.9232759322109148
75,2,standard_ping_null,null,eta_only,0.9726440918704349
75,3,standard_ping_null,null,eta_only,0.9176123702063348
75,4,standard_ping_null,null,eta_only,0.9970661811743317
75,5,standard_ping_null,null,zeta_only,0.8688195001518952
76,0,standard_ping_null,null,zeta_only,0.8511180033800277
76,1,standard_ping_null,null,standard_ping,0.9487556462410521
76,2,standard_ping_null,null,eta_only,0.8505825665197929
76,3,standard_ping_null,null,zeta_only,0.9675362666556075
76,4,standard_ping_null,null,sensory_drive_only,0.959925169660079
76,5,standard_ping_null,null,sensory_drive_only,1.013493368872893
77,0,standard_ping_null,null,sensory_drive_only,0.8847020589508707
77,1,standard_ping_null,null,eta_only,0.8969357836352542
77,2,standard_ping_null,null,colored_noise_alt,1.1168362696542973
77,3,standard_ping_null,null,null_no_coupling,0.7952242635314951
77,4,standard_ping_null,null,eta_only,0.8900607331019706
77,5,standard_ping_null,null,sensory_drive_only,0.8938793960471608
78,0,standard_ping_null,null,eta_only,0.8382551918943184
78,1,standard_ping_null,null,colored_noise_alt,1.0371480046732677
78,2,standard_ping_null,null,colored_noise_alt,0.9007268840776929
78,3,standard_ping_null,null,standard_ping,1.0669834562864255
78,4,standard_ping_null,null,standard_ping,0.9797709812100694
78,5,standard_ping_null,null,sensory_drive_only,0.9309690897926696
79,0,standard_ping_null,null,eta_only,0.7985338234621157
79,1,standard_ping_null,null,generic_hidden_oscillator,0.9561047622399008
79,2,standard_ping_null,null,standard_ping,0.9991285067741993
79,3,standard_ping_null,null,zeta_only,0.745662569370654
79,4,standard_ping_null,null,colored_noise_alt,0.8697733811014331
79,5,standard_ping_null,null,sensory_drive_only,0.9713625308497777
80,0,standard_ping_null,null,eta_only,0.9385602543941142
80,1,standard_ping_null,null,standard_ping,0.8025713867388163
80,2,standard_ping_null,null,standard_ping,0.9056067169310285
80,3,standard_ping_null,null,generic_hidden_oscillator,0.8814045961639824
80,4,standard_ping_null,null,standard_ping,1.081409793988739
80,5,standard_ping_null,null,generic_hidden_oscillator,0.8935566153480768
81,0,standard_ping_null,null,sensory_drive_only,1.1330271350102092
81,1,standard_ping_null,null,sensory_drive_only,0.7893686614195901
81,2,standard_ping_null,null,sensory_drive_only,0.8711423404034133
81,3,standard_ping_null,null,eta_only,0.9608516817432768
81,4,standard_ping_null,null,replay_only_basis,0.9692778115286496
81,5,standard_ping_null,null,sensory_drive_only,0.9939892609023578
82,0,standard_ping_null,null,standard_ping,0.8297168202030717
82,1,standard_ping_null,null,eta_only,0.9792375776787612
82,2,standard_ping_null,null,generic_hidden_oscillator,1.0484801792391054
82,3,standard_ping_null,null,eta_only,0.9976275857711313
82,4,standard_ping_null,null,sensory_drive_only,0.9813019754308123
82,5,standard_ping_null,null,sensory_drive_only,1.0845842685923845
83,0,standard_ping_null,null,zeta_only,0.9698869853759315
83,1,standard_ping_null,null,eta_only,0.8876508508665213
83,2,standard_ping_null,null,eta_only,0.9080905159367719
83,3,standard_ping_null,null,colored_noise_alt,0.9486367166000832
83,4,standard_ping_null,null,eta_only,1.0298350988773992
83,5,standard_ping_null,null,colored_noise_alt,1.0281083163509046
84,0,standard_ping_null,null,sensory_drive_only,0.961700065886753
84,1,standard_ping_null,null,zeta_only,1.1054395030231812
84,2,standard_ping_null,null,generic_hidden_oscillator,0.8686928393174206
84,3,standard_ping_null,null,zeta_only,0.9640044360817587
84,4,standard_ping_null,null,zeta_only,0.9865647849424861
84,5,standard_ping_null,null,standard_ping,1.0095769185340546
85,0,standard_ping_null,null,sensory_drive_only,0.9888696088533789
85,1,standard_ping_null,null,colored_noise_alt,0.8509935432631659
85,2,standard_ping_null,null,zeta_only,1.0323526761465358
85,3,standard_ping_null,null,zeta_only,0.9846698469108116
85,4,standard_ping_null,null,standard_ping,0.9094882448766516
85,5,standard_ping_null,null,sensory_drive_only,1.0089424123382955
86,0,standard_ping_null,null,zeta_only,1.021242322235991
86,1,standard_ping_null,null,sensory_drive_only,1.0113097125352415
86,2,standard_ping_null,null,generic_hidden_oscillator,0.9392703646522312
86,3,standard_ping_null,null,generic_hidden_oscillator,0.9050011122760612
86,4,standard_ping_null,null,zeta_only,1.1562496409805727
86,5,standard_ping_null,null,colored_noise_alt,0.8383892985312648
87,0,standard_ping_null,null,replay_only_basis,1.0045018838462705
87,1,standard_ping_null,null,replay_only_basis,0.9255067755062164
87,2,standard_ping_null,null,eta_only,0.8404609817349782
87,3,standard_ping_null,null,replay_only_basis,0.9619681191264969
87,4,standard_ping_null,null,standard_ping,1.030735302111851
87,5,standard_ping_null,null,eta_only,1.0166831336818216
88,0,standard_ping_null,null,sensory_drive_only,0.8968207774525856
88,1,standard_ping_null,null,generic_hidden_oscillator,1.0191543822020872
88,2,standard_ping_null,null,generic_hidden_oscillator,0.916363866034241
88,3,standard_ping_null,null,generic_hidden_oscillator,0.9195287982434117
88,4,standard_ping_null,null,standard_ping,1.1414276241082382
88,5,standard_ping_null,null,replay_only_basis,0.97725545582865
89,0,standard_ping_null,null,eta_only,0.8059031198736277
89,1,standard_ping_null,null,colored_noise_alt,0.9948013149144384
89,2,standard_ping_null,null,colored_noise_alt,0.941991852636738
89,3,standard_ping_null,null,standard_ping,1.0278158068239867
89,4,standard_ping_null,null,eta_only,0.9739650114909286
89,5,standard_ping_null,null,zeta_only,0.9996651391182678
90,0,standard_ping_null,null,replay_only_basis,0.9728732336527239
90,1,standard_ping_null,null,sensory_drive_only,1.0223731921696544
90,2,standard_ping_null,null,generic_hidden_oscillator,0.9296973479496699
90,3,standard_ping_null,null,zeta_only,0.9756475320879329
90,4,standard_ping_null,null,colored_noise_alt,1.065255696699316
90,5,standard_ping_null,null,eta_only,0.9858655446861967
91,0,standard_ping_null,null,eta_only,0.966063399118752
91,1,standard_ping_null,null,sensory_drive_only,0.9498878026336767
91,2,standard_ping_null,null,replay_only_basis,0.9024118611455444
91,3,standard_ping_null,null,colored_noise_alt,0.8415204633703219
91,4,standard_ping_null,null,standard_ping,0.9597941592459347
91,5,standard_ping_null,null,colored_noise_alt,0.8967500005776025
92,0,standard_ping_null,null,zeta_only,0.9775075424585534
92,1,standard_ping_null,null,generic_hidden_oscillator,0.911886382718796
92,2,standard_ping_null,null,eta_only,0.8771736612810709
92,3,standard_ping_null,null,colored_noise_alt,0.6826827212782822
92,4,standard_ping_null,null,colored_noise_alt,0.8953888254448126
92,5,standard_ping_null,null,generic_hidden_oscillator,0.9027411468741309
93,0,standard_ping_null,null,generic_hidden_oscillator,0.893810916850561
93,1,standard_ping_null,null,standard_ping,0.9325406809060212
93,2,standard_ping_null,null,standard_ping,1.0273583312536692
93,3,standard_ping_null,null,eta_only,1.0148364448744625
93,4,standard_ping_null,null,zeta_only,0.9812090052065392
93,5,standard_ping_null,null,standard_ping,1.0670483995898292
94,0,standard_ping_null,null,colored_noise_alt,0.8699327809090917
94,1,standard_ping_null,null,colored_noise_alt,0.9058496888742883
94,2,standard_ping_null,null,standard_ping,1.0516737659559248
94,3,standard_ping_null,null,generic_hidden_oscillator,0.8543779404392022
94,4,standard_ping_null,null,standard_ping,0.840215214428849
94,5,standard_ping_null,null,eta_only,0.8574142619451988
95,0,standard_ping_null,null,colored_noise_alt,0.7973322536872735
95,1,standard_ping_null,null,sensory_drive_only,0.9669130308626742
95,2,standard_ping_null,null,colored_noise_alt,0.8787134508815869
95,3,standard_ping_null,null,sensory_drive_only,0.9813090267962151
95,4,standard_ping_null,null,eta_only,0.9722574046519463
95,5,standard_ping_null,null,zeta_only,0.8649671948340464
96,0,standard_ping_null,null,zeta_only,0.8234233213438973
96,1,standard_ping_null,null,standard_ping,0.8753001594896093
96,2,standard_ping_null,null,eta_only,0.8836484921801162
96,3,standard_ping_null,null,colored_noise_alt,0.9295085376039743
96,4,standard_ping_null,null,generic_hidden_oscillator,0.8561597425575002
96,5,standard_ping_null,null,zeta_only,0.9543548015210904
97,0,standard_ping_null,null,colored_noise_alt,0.9220449039185294
97,1,standard_ping_null,null,colored_noise_alt,1.018584225991892
97,2,standard_ping_null,null,zeta_only,0.9405826835146027
97,3,standard_ping_null,null,sensory_drive_only,1.1646650542617254
97,4,standard_ping_null,null,colored_noise_alt,0.9852846953930955
97,5,standard_ping_null,null,replay_only_basis,1.013961648618469
98,0,standard_ping_null,null,replay_only_basis,0.9321139039623457
98,1,standard_ping_null,null,standard_ping,0.9564006013323976
98,2,standard_ping_null,null,colored_noise_alt,1.0234846281010703
98,3,standard_ping_null,null,sensory_drive_only,0.8976731949873187
98,4,standard_ping_null,null,zeta_only,0.8731057815740098
98,5,standard_ping_null,null,sensory_drive_only,0.9052990058759218
99,0,standard_ping_null,null,eta_only,0.9630957165998436
99,1,standard_ping_null,null,colored_noise_alt,1.0512879215502817
99,2,standard_ping_null,null,sensory_drive_only,0.9704696873802153
99,3,standard_ping_null,null,eta_only,0.9326606316177001
99,4,standard_ping_null,null,standard_ping,0.8786603005494128
99,5,standard_ping_null,null,colored_noise_alt,0.94763821332416
100,0,standard_ping_null,null,zeta_only,0.9834115576103615
100,1,standard_ping_null,null,sensory_drive_only,0.9803087225627349
100,2,standard_ping_null,null,zeta_only,1.0047867446528658
100,3,standard_ping_null,null,standard_ping,0.9518319942977179
100,4,standard_ping_null,null,standard_ping,1.018313148971148
100,5,standard_ping_null,null,zeta_only,0.9141122043409388
101,0,standard_ping_null,null,sensory_drive_only,0.924108357688176
101,1,standard_ping_null,null,zeta_only,0.8774362748276154
101,2,standard_ping_null,null,zeta_only,0.9459564473179154
101,3,standard_ping_null,null,sensory_drive_only,0.8552558853706498
101,4,standard_ping_null,null,null_no_coupling,1.0349305311890815
101,5,standard_ping_null,null,sensory_drive_only,0.9685220208416764
102,0,standard_ping_null,null,standard_ping,1.0671915400105128
102,1,standard_ping_null,null,generic_hidden_oscillator,0.9710721393776471
102,2,standard_ping_null,null,standard_ping,0.942304737727467
102,3,standard_ping_null,null,generic_hidden_oscillator,0.9179812216364269
102,4,standard_ping_null,null,sensory_drive_only,0.7474697196314419
102,5,standard_ping_null,null,eta_only,0.8623745170197322
103,0,standard_ping_null,null,sensory_drive_only,0.8770360090037093
103,1,standard_ping_null,null,generic_hidden_oscillator,1.002287740378769
103,2,standard_ping_null,null,replay_only_basis,0.8693637957990195
103,3,standard_ping_null,null,colored_noise_alt,0.9184552903940804
103,4,standard_ping_null,null,eta_only,1.0584259857403424
103,5,standard_ping_null,null,zeta_only,0.9177147540163937
104,0,standard_ping_null,null,zeta_only,0.8898853882700146
104,1,standard_ping_null,null,eta_only,1.0400098453250854
104,2,standard_ping_null,null,sensory_drive_only,0.8717883387959544
104,3,standard_ping_null,null,zeta_only,0.9594313487818653
104,4,standard_ping_null,null,sensory_drive_only,0.8581945713350146
104,5,standard_ping_null,null,eta_only,0.9408056338630185
105,0,standard_ping_null,null,colored_noise_alt,0.8528952298721104
105,1,standard_ping_null,null,colored_noise_alt,1.0449817190090074
105,2,standard_ping_null,null,null_no_coupling,0.8215186150862472
105,3,standard_ping_null,null,standard_ping,0.8824671230015683
105,4,standard_ping_null,null,sensory_drive_only,0.9215804314440388
105,5,standard_ping_null,null,zeta_only,0.8843906320379685
106,0,standard_ping_null,null,zeta_only,0.9046348548368367
106,1,standard_ping_null,null,eta_only,0.9219394903418487
106,2,standard_ping_null,null,eta_only,0.838498710367259
106,3,standard_ping_null,null,sensory_drive_only,0.9719641032961527
106,4,standard_ping_null,null,standard_ping,0.999494278145748
106,5,standard_ping_null,null,eta_only,0.8301901131957976
107,0,standard_ping_null,null,eta_only,1.0223164664237723
107,1,standard_ping_null,null,standard_ping,1.072697438274327
107,2,standard_ping_null,null,sensory_drive_only,0.9647785165912998
107,3,standard_ping_null,null,eta_only,0.9440474640914425
107,4,standard_ping_null,null,sensory_drive_only,0.8607143458730663
107,5,standard_ping_null,null,zeta_only,0.9084393340461082
108,0,standard_ping_null,null,zeta_only,0.9770375656465249
108,1,standard_ping_null,null,colored_noise_alt,1.037190303762312
108,2,standard_ping_null,null,eta_only,1.016906284818001
108,3,standard_ping_null,null,colored_noise_alt,0.9471968719648212
108,4,standard_ping_null,null,sensory_drive_only,0.9188077694217899
108,5,standard_ping_null,null,eta_only,0.8072332550415771
109,0,standard_ping_null,null,generic_hidden_oscillator,1.0391819323472473
109,1,standard_ping_null,null,colored_noise_alt,0.8947672535628913
109,2,standard_ping_null,null,zeta_only,0.9686261788553736
109,3,standard_ping_null,null,zeta_only,0.9552295634659962
109,4,standard_ping_null,null,eta_only,1.075444019853339
109,5,standard_ping_null,null,colored_noise_alt,0.9336418835173299
110,0,standard_ping_null,null,standard_ping,1.0347389456514242
110,1,standard_ping_null,null,generic_hidden_oscillator,0.9437048115310569
110,2,standard_ping_null,null,standard_ping,1.0193736118554204
110,3,standard_ping_null,null,zeta_only,0.8779573806783051
110,4,standard_ping_null,null,full_reciprocal,1.0218922257304244
110,5,standard_ping_null,null,standard_ping,0.9005903212972602
111,0,replay_only_null,null,zeta_only,0.9638705650642331
111,1,replay_only_null,null,zeta_only,1.0209017690977118
111,2,replay_only_null,null,null_no_coupling,0.9842931395501788
111,3,replay_only_null,null,zeta_only,1.00347024644268
111,4,replay_only_null,null,eta_only,0.9205091060210017
111,5,replay_only_null,null,null_no_coupling,1.0776712366607002
112,0,replay_only_null,null,zeta_only,0.8889286335916311
112,1,replay_only_null,null,null_no_coupling,0.9788954616941622
112,2,replay_only_null,null,null_no_coupling,0.9943807057509804
112,3,replay_only_null,null,eta_only,0.9228854970515038
112,4,replay_only_null,null,null_no_coupling,1.047434966737403
112,5,replay_only_null,null,replay_only_basis,0.9046432872197703
113,0,replay_only_null,null,replay_only_basis,1.0975480126657913
113,1,replay_only_null,null,colored_noise_alt,0.9177290864794416
113,2,replay_only_null,null,replay_only_basis,1.014523268589352
113,3,replay_only_null,null,null_no_coupling,1.0770556713353991
113,4,replay_only_null,null,null_no_coupling,0.9897852984425244
113,5,replay_only_null,null,sensory_drive_only,0.9053960229822184
114,0,replay_only_null,null,zeta_only,0.8459847950489168
114,1,replay_only_null,null,zeta_only,0.9238724957045876
114,2,replay_only_null,null,sensory_drive_only,0.93659741858262
114,3,replay_only_null,null,null_no_coupling,0.885321452579594
114,4,replay_only_null,null,eta_only,0.8916068603406457
114,5,replay_only_null,null,replay_only_basis,0.984481981222026
115,0,replay_only_null,null,null_no_coupling,0.8771935885166434
115,1,replay_only_null,null,replay_only_basis,0.7647358222639181
115,2,replay_only_null,null,null_no_coupling,0.791037948940076
115,3,replay_only_null,null,replay_only_basis,0.9426396865066459
115,4,replay_only_null,null,eta_only,0.8425579361750052
115,5,replay_only_null,null,null_no_coupling,0.9531644629868816
116,0,replay_only_null,null,replay_only_basis,1.0371964968483334
116,1,replay_only_null,null,eta_only,1.014814317001838
116,2,replay_only_null,null,zeta_only,0.9703457800463191
116,3,replay_only_null,null,zeta_only,1.0073139190270877
116,4,replay_only_null,null,sensory_drive_only,0.9098336671991506
116,5,replay_only_null,null,sensory_drive_only,0.895117093635374
117,0,replay_only_null,null,replay_only_basis,0.8667538285808652
117,1,replay_only_null,null,eta_only,0.975090911988511
117,2,replay_only_null,null,replay_only_basis,0.9797847821778743
117,3,replay_only_null,null,null_no_coupling,0.9068217515765475
117,4,replay_only_null,null,null_no_coupling,0.8801178989025585
117,5,replay_only_null,null,null_no_coupling,1.03430704672696
118,0,replay_only_null,null,eta_only,1.0933040890353862
118,1,replay_only_null,null,eta_only,0.9553132445985799
118,2,replay_only_null,null,colored_noise_alt,0.9009954076565153
118,3,replay_only_null,null,null_no_coupling,0.9611036904527092
118,4,replay_only_null,null,replay_only_basis,0.9561825573368774
118,5,replay_only_null,null,sensory_drive_only,0.9157996880504623
119,0,replay_only_null,null,generic_hidden_oscillator,1.0796000588886125
119,1,replay_only_null,null,eta_only,1.0806680671854083
119,2,replay_only_null,null,zeta_only,0.9031015050043987
119,3,replay_only_null,null,eta_only,0.7985583465209605
119,4,replay_only_null,null,replay_only_basis,0.8221082748114905
119,5,replay_only_null,null,replay_only_basis,0.9613413554508459
120,0,replay_only_null,null,null_no_coupling,0.9502428586014625
120,1,replay_only_null,null,sensory_drive_only,1.0371641439118973
120,2,replay_only_null,null,eta_only,0.9125781561017801
120,3,replay_only_null,null,eta_only,0.8776844804777386
120,4,replay_only_null,null,colored_noise_alt,0.9022703506875742
120,5,replay_only_null,null,replay_only_basis,0.9608648920354987
121,0,replay_only_null,null,zeta_only,0.8480687920303749
121,1,replay_only_null,null,zeta_only,1.0613170655738595
121,2,replay_only_null,null,replay_only_basis,1.048616694741968
121,3,replay_only_null,null,zeta_only,0.9370019361892906
121,4,replay_only_null,null,generic_hidden_oscillator,0.9757889956142958
121,5,replay_only_null,null,eta_only,0.7977488524852414
122,0,replay_only_null,null,null_no_coupling,1.00808616755821
122,1,replay_only_null,null,eta_only,0.9535572289471516
122,2,replay_only_null,null,sensory_drive_only,0.8786200074211503
122,3,replay_only_null,null,colored_noise_alt,0.9105143294457465
122,4,replay_only_null,null,replay_only_basis,0.9657858395229029
122,5,replay_only_null,null,generic_hidden_oscillator,1.063307813505739
123,0,replay_only_null,null,sensory_drive_only,0.9283642366356897
123,1,replay_only_null,null,replay_only_basis,0.8864154359078952
123,2,replay_only_null,null,replay_only_basis,0.866316223632461
123,3,replay_only_null,null,null_no_coupling,0.902645706280651
123,4,replay_only_null,null,eta_only,0.7688770278935051
123,5,replay_only_null,null,replay_only_basis,0.8582311748229905
124,0,replay_only_null,null,sensory_drive_only,0.8426132014979332
124,1,replay_only_null,null,null_no_coupling,0.925010080149936
124,2,replay_only_null,null,sensory_drive_only,0.9509891816575577
124,3,replay_only_null,null,colored_noise_alt,0.8785968959633991
124,4,replay_only_null,null,null_no_coupling,0.873252190155935
124,5,replay_only_null,null,eta_only,1.1636938408512891
125,0,replay_only_null,null,eta_only,0.9629729491662636
125,1,replay_only_null,null,generic_hidden_oscillator,1.1440321763325862
125,2,replay_only_null,null,sensory_drive_only,1.0269388366788008
125,3,replay_only_null,null,generic_hidden_oscillator,0.9148069158486458
125,4,replay_only_null,null,null_no_coupling,0.9500478601824597
125,5,replay_only_null,null,zeta_only,0.9162140314941947
126,0,replay_only_null,null,colored_noise_alt,0.9438268800206373
126,1,replay_only_null,null,replay_only_basis,0.9594181116889858
126,2,replay_only_null,null,colored_noise_alt,0.9863583024673754
126,3,replay_only_null,null,null_no_coupling,1.01919170000228
126,4,replay_only_null,null,colored_noise_alt,0.8263102101627111
126,5,replay_only_null,null,colored_noise_alt,0.890588190634283
127,0,replay_only_null,null,null_no_coupling,1.0750103561055258
127,1,replay_only_null,null,sensory_drive_only,0.9148701882795127
127,2,replay_only_null,null,colored_noise_alt,0.9384943782361224
127,3,replay_only_null,null,generic_hidden_oscillator,0.9247408298929901
127,4,replay_only_null,null,null_no_coupling,1.041485812342493
127,5,replay_only_null,null,sensory_drive_only,1.0310390073399907
128,0,replay_only_null,null,null_no_coupling,0.9357897944662323
128,1,replay_only_null,null,sensory_drive_only,0.983934131634147
128,2,replay_only_null,null,eta_only,1.102070941363324
128,3,replay_only_null,null,zeta_only,0.9639194177653809
128,4,replay_only_null,null,replay_only_basis,0.9884398781916339
128,5,replay_only_null,null,colored_noise_alt,1.0487680769970262
129,0,replay_only_null,null,replay_only_basis,0.8399107766778101
129,1,replay_only_null,null,sensory_drive_only,1.046191951819586
129,2,replay_only_null,null,sensory_drive_only,1.0374248328022557
129,3,replay_only_null,null,replay_only_basis,1.0773747315628532
129,4,replay_only_null,null,generic_hidden_oscillator,1.0590194576745797
129,5,replay_only_null,null,sensory_drive_only,1.0283799689105855
130,0,replay_only_null,null,replay_only_basis,1.0868092607699973
130,1,replay_only_null,null,zeta_only,0.9335096222814081
130,2,replay_only_null,null,null_no_coupling,0.7777528855539468
130,3,replay_only_null,null,generic_hidden_oscillator,1.0018320405593777
130,4,replay_only_null,null,replay_only_basis,0.8449054229751677
130,5,replay_only_null,null,zeta_only,0.911312446000414
131,0,replay_only_null,null,eta_only,0.8752469935901126
131,1,replay_only_null,null,null_no_coupling,0.8714773689978337
131,2,replay_only_null,null,zeta_only,0.9583778483542648
131,3,replay_only_null,null,eta_only,0.9895449660838717
131,4,replay_only_null,null,sensory_drive_only,0.8445542496687842
131,5,replay_only_null,null,null_no_coupling,1.0696548810434052
132,0,replay_only_null,null,generic_hidden_oscillator,0.9880139626770121
132,1,replay_only_null,null,eta_only,0.9391646648425697
132,2,replay_only_null,null,sensory_drive_only,1.0108809263261147
132,3,replay_only_null,null,null_no_coupling,0.9599458021960028
132,4,replay_only_null,null,replay_only_basis,0.9145639573473362
132,5,replay_only_null,null,zeta_only,0.9321249169043527
133,0,replay_only_null,null,sensory_drive_only,0.8167054662710993
133,1,replay_only_null,null,null_no_coupling,1.0763154586788994
133,2,replay_only_null,null,eta_only,0.9522788734522885
133,3,replay_only_null,null,zeta_only,0.8894478177837329
133,4,replay_only_null,null,sensory_drive_only,0.9265682513983138
133,5,replay_only_null,null,colored_noise_alt,0.9505997268789337
134,0,replay_only_null,null,zeta_only,0.9116874432366018
134,1,replay_only_null,null,null_no_coupling,0.9504071878136158
134,2,replay_only_null,null,eta_only,0.9394456433928264
134,3,replay_only_null,null,eta_only,1.024093890766858
134,4,replay_only_null,null,colored_noise_alt,0.8789700423524572
134,5,replay_only_null,null,replay_only_basis,0.9882072275086666
135,0,replay_only_null,null,eta_only,1.1265833945780226
135,1,replay_only_null,null,replay_only_basis,0.9510042656113267
135,2,replay_only_null,null,generic_hidden_oscillator,1.1313849297344432
135,3,replay_only_null,null,sensory_drive_only,0.9027707826705373
135,4,replay_only_null,null,null_no_coupling,0.7925842191955764
135,5,replay_only_null,null,eta_only,0.9957138492540555
136,0,replay_only_null,null,eta_only,0.9781134033663329
136,1,replay_only_null,null,null_no_coupling,0.9244614061760362
136,2,replay_only_null,null,null_no_coupling,0.8590308128744466
136,3,replay_only_null,null,colored_noise_alt,1.0547900861799886
136,4,replay_only_null,null,generic_hidden_oscillator,0.9399914027610528
136,5,replay_only_null,null,generic_hidden_oscillator,0.8507315167099914
137,0,replay_only_null,null,colored_noise_alt,1.0913252202492187
137,1,replay_only_null,null,replay_only_basis,0.8652875604666229
137,2,replay_only_null,null,zeta_only,0.9789191828947317
137,3,replay_only_null,null,replay_only_basis,1.000610199496347
137,4,replay_only_null,null,generic_hidden_oscillator,0.9225739414715134
137,5,replay_only_null,null,replay_only_basis,0.9965373832534361
138,0,replay_only_null,null,null_no_coupling,0.936731159449887
138,1,replay_only_null,null,zeta_only,1.020968467689394
138,2,replay_only_null,null,generic_hidden_oscillator,1.0254159439035648
138,3,replay_only_null,null,zeta_only,0.7715634103296554
138,4,replay_only_null,null,sensory_drive_only,1.0391884153262598
138,5,replay_only_null,null,sensory_drive_only,0.9552956911507501
139,0,replay_only_null,null,sensory_drive_only,0.9879541904530945
139,1,replay_only_null,null,generic_hidden_oscillator,0.9067098836120846
139,2,replay_only_null,null,eta_only,0.9357477091358332
139,3,replay_only_null,null,sensory_drive_only,0.9741542884777328
139,4,replay_only_null,null,colored_noise_alt,0.8968860080329256
139,5,replay_only_null,null,zeta_only,0.8426077785138223
140,0,replay_only_null,null,zeta_only,0.8428494468086202
140,1,replay_only_null,null,null_no_coupling,0.8359423128468355
140,2,replay_only_null,null,zeta_only,0.9501188049401491
140,3,replay_only_null,null,sensory_drive_only,0.9673498049978424
140,4,replay_only_null,null,null_no_coupling,0.9322369675015246
140,5,replay_only_null,null,null_no_coupling,0.9613380805273395
141,0,replay_only_null,null,colored_noise_alt,0.9073352306466094
141,1,replay_only_null,null,sensory_drive_only,0.9450957528008367
141,2,replay_only_null,null,null_no_coupling,0.8756485138392944
141,3,replay_only_null,null,eta_only,0.843939067898279
141,4,replay_only_null,null,null_no_coupling,0.8625477234135875
141,5,replay_only_null,null,zeta_only,1.0569185333681148
142,0,replay_only_null,null,sensory_drive_only,1.0728121141415912
142,1,replay_only_null,null,sensory_drive_only,0.9595655936900144
142,2,replay_only_null,null,generic_hidden_oscillator,0.8897226046107316
142,3,replay_only_null,null,sensory_drive_only,1.0258463000005484
142,4,replay_only_null,null,null_no_coupling,0.9985786016946293
142,5,replay_only_null,null,null_no_coupling,0.9396713421818886
143,0,replay_only_null,null,zeta_only,0.9051397413789375
143,1,replay_only_null,null,null_no_coupling,1.1256814754389615
143,2,replay_only_null,null,null_no_coupling,0.8913736264356069
143,3,replay_only_null,null,colored_noise_alt,0.95905600123423
143,4,replay_only_null,null,eta_only,1.070153404486036
143,5,replay_only_null,null,sensory_drive_only,1.0431915824124127
144,0,replay_only_null,null,replay_only_basis,1.0188849360479435
144,1,replay_only_null,null,sensory_drive_only,0.8738841410668458
144,2,replay_only_null,null,colored_noise_alt,0.9477240375729422
144,3,replay_only_null,null,zeta_only,0.8395389533887153
144,4,replay_only_null,null,zeta_only,0.9336368166412133
144,5,replay_only_null,null,zeta_only,1.0301344346595902
145,0,replay_only_null,null,colored_noise_alt,0.99199762766801
145,1,replay_only_null,null,sensory_drive_only,0.8190355244430301
145,2,replay_only_null,null,replay_only_basis,0.9181703464318385
145,3,replay_only_null,null,sensory_drive_only,0.8898413017762271
145,4,replay_only_null,null,generic_hidden_oscillator,0.9584388547867981
145,5,replay_only_null,null,null_no_coupling,0.858159278845143
146,0,replay_only_null,null,sensory_drive_only,1.0266882805469517
146,1,replay_only_null,null,eta_only,1.0368088863130747
146,2,replay_only_null,null,zeta_only,0.9874552316649301
146,3,replay_only_null,null,sensory_drive_only,0.9723556501870704
